start time(ohne Tag),count,count_anteilig,gleitender_MW_15min,gleitender_Stundenwert_aus_MW,n
07:00,23.75,0.006603871954398526,0.00590259842918765,0.02361039371675071,8
07:15,26.0,0.007229501929025755,0.007547563613971249,0.030190254455885215,8
07:30,31.625,0.008793576865593827,0.008509434228583438,0.03403773691433398,8
07:45,32.25,0.008967362969656946,0.009306651832341112,0.03722660732936454,8
08:00,31.0,0.008619790761530709,0.010036400773910374,0.040145603095641746,8
08:15,36.375,0.010114351256473532,0.010149794692631713,0.04059917877052692,8
08:30,35.375,0.009836293489972541,0.011001561081179775,0.044006244324719265,8
08:45,44.25,0.012304056167668833,0.011309269244301163,0.04523707697720481,8
09:00,36.375,0.010114351256473532,0.011328433440997002,0.045313733763988166,8
09:15,36.375,0.010114351256473532,0.011724165695314611,0.0468966627812586,8
09:30,45.0,0.012512599492544576,0.011662759748671474,0.046651038994685985,8
09:45,45.875,0.012755900038232943,0.011947440342767249,0.047789761371069134,8
10:00,45.75,0.012721142817420318,0.01252966030388065,0.0501186412155228,8
10:15,48.0,0.013346772792047547,0.01233937328649595,0.04935749314598391,8
10:30,42.375,0.011782697855479475,0.012547486013834487,0.05018994405533806,8
10:45,47.5,0.013207743908797052,0.012663276506961,0.05065310602784411,8
11:00,45.125,0.0125473567133572,0.013070490757898812,0.05228196303159537,8
11:15,54.5,0.015154148274303987,0.013663913955069386,0.0546556558202777,8
11:30,53.75,0.014945604949428244,0.014301221238532027,0.05720488495412825,8
11:45,60.25,0.01675298043168468,0.0161149206714458,0.06445968268578336,8
12:00,78.75,0.021897049111953008,0.017163991777602826,0.06865596711041147,8
12:15,69.625,0.019359771992631468,0.018974756041100813,0.07589902416440335,8
12:30,79.625,0.022140349657641376,0.020351071148464277,0.08140428459385722,8
12:45,79.5,0.02210559243682875,0.020849591868120274,0.08339836747248124,8
13:00,78.5,0.02182753467032776,0.0210582462626646,0.08423298505065854,8
13:15,77.75,0.02161899134545202,0.020562491147683985,0.08224996459073602,8
13:30,74.0,0.020576274721073304,0.020043441233741913,0.0801737649349678,8
13:45,71.875,0.019985401967258697,0.01864942374367659,0.07459769497470643,8
14:00,63.5,0.017656668172812903,0.018114996652866627,0.07245998661146669,8
14:15,68.25,0.018977442563692607,0.018128178561618576,0.07251271424647446,8
14:30,72.625,0.02019394529213444,0.01836514904018154,0.07346059616072632,8
14:45,71.375,0.019846373084008204,0.0191154953189104,0.07646198127564174,8
15:00,72.0,0.02002015918807132,0.01950853821685509,0.07803415286742052,8
15:15,69.875,0.019429286434256718,0.021013341372872963,0.08405336549149199,8
15:30,89.625,0.02492092732265128,0.021384468624728887,0.08553787449891573,8
15:45,79.125,0.02200132077439088,0.02265467148074391,0.09061868592297581,8
16:00,89.875,0.02499044176427653,0.023766072043260193,0.09506428817304093,8
16:15,86.875,0.024156268464773558,0.023958786468180438,0.09583514587272192,8
16:30,90.625,0.025198985089152273,0.024208540388368928,0.09683416155347589,8
16:45,85.125,0.023669667373396822,0.02375861030406075,0.09503444121624305,8
17:00,81.5,0.022661707969830733,0.023828542389614342,0.09531416955845745,8
17:15,86.5,0.024051996802335687,0.023445448686257527,0.0937817947450302,8
17:30,79.875,0.022209864099266622,0.02383554055700335,0.09534216222801357,8
17:45,83.75,0.02328733794445796,0.023557260170264355,0.09422904068105757,8
18:00,76.0,0.021132390254075283,0.022883055112874827,0.09153222045149947,8
18:15,77.875,0.02165374856626464,0.021915426115904788,0.08766170446361925,8
18:30,73.75,0.020506760279448054,0.020483646224288787,0.08193458489715527,8
18:45,63.0,0.017517639289562407,0.019241878763285536,0.0769675150531423,8
19:00,55.625,0.015466963261617601,0.017394146533659376,0.06957658613463771,8
19:15,47.0,0.013068715025546558,0.015745431706980225,0.06298172682792107,8
19:30,47.875,0.013312015571234924,0.013931845601659224,0.05572738240663705,8
19:45,40.875,0.01136561120572799,0.012345485502202262,0.04938194200880919,8
20:00,35.75,0.009940565152410413,0.01088679788399545,0.04354719153598187,8
20:15,27.375,0.0076118313579646175,0.00958195353530445,0.03832781414121793,8
20:30,27.5,0.007646588578777241,0.009065558956411564,0.03626223582564639,8
20:45,34.25,0.009523478502658927,0.008275010593202311,0.033100042372809314,8
21:00,27.25,0.007577074137151993,0.007570811719129738,0.030283246876519124,8
21:15,19.75,0.005491640888394564,0.007051686849935124,0.028206747399740623,8
21:30,26.0,0.007229501929025755,0.00635845432387365,0.025433817295494755,8
21:45,22.5,0.006256299746272288,0.006126165476401387,0.0245046619056057,8
22:00,20.375,0.005665426992457683,0.00614575730403825,0.024583029216153112,8
22:15,19.375,0.005387369225956692,0.005460578513280137,0.021842314053120666,8
22:30,13.25,0.0036842654061381252,0.004834925526230337,0.0193397021049215,8
22:45,13.875,0.0038580515102012445,0.0041899713822691875,0.01675988552907689,8
23:00,14.125,0.003927565951826492,0.0037347856582213373,0.01493914263288549,8
23:15,12.5,0.0034757220812623823,0.003297476287685338,0.013189905150741501,8
23:30,7.375,0.0020506760279448057,0.0028826788937677374,0.011530715575071099,8
23:45,7.125,0.001981161586319558,0.002638012508060088,0.010552050032240462,8
