start time(ohne Tag),count,count_anteilig,gleitender_MW_15min,gleitender_Stundenwert_aus_MW,n
07:00,13.5,0.002440347071583514,0.004423778377090662,0.01769511350836275,8
07:15,23.75,0.004293203181489516,0.00586244506985415,0.023449780279416715,8
07:30,29.0,0.005242227042660882,0.007601139092134062,0.030404556368536437,8
07:45,36.625,0.0066205712219812,0.009321967578820738,0.03728787031528311,8
08:00,39.875,0.007208062183658713,0.010063597085193525,0.040254388340774244,8
08:15,39.125,0.007072487346348518,0.010830803768000587,0.04332321507200254,8
08:30,45.10714285714286,0.00815385807251317,0.011301724725514913,0.04520689890205984,8
08:45,48.839285714285715,0.008828504286747236,0.011468660454940487,0.04587464181976211,8
09:00,49.32142857142857,0.00891565953930379,0.011611714988106848,0.04644685995242749,8
09:15,56.55357142857143,0.010222988327652102,0.012626290991931025,0.05050516396772427,8
09:30,65.78571428571428,0.011891850015494266,0.012887622846841749,0.051550491387367184,8
09:45,60.39285714285714,0.010917002375787625,0.013552656596657437,0.05421062638662989,8
10:00,65.0,0.011749819233550254,0.014180899369919025,0.05672359747967622,8
10:15,75.375,0.013625271149674621,0.013995802350824437,0.05598320940329788,8
10:30,74.5,0.01346710050614606,0.014596205923749165,0.058384823694996785,8
10:45,79.0,0.01428054953000723,0.0145081343897074,0.058032537558829755,8
11:00,70.875,0.012811822125813449,0.015551197922569837,0.06220479169027952,8
11:15,82.875,0.014981019522776572,0.016245089805929203,0.06498035922371695,8
11:30,75.875,0.013715654374548084,0.018120285502983037,0.07248114201193231,8
11:45,102.875,0.018596348517715112,0.019133667225894636,0.07653466890357874,8
12:00,95.75,0.017308387563268256,0.019150093906649675,0.07660037562659883,8
12:15,98.875,0.017873282718727405,0.019215042688990613,0.0768601707559626,8
12:30,101.375,0.01832519884309472,0.01778426917710819,0.07113707670843297,8
12:45,96.375,0.017421366594360086,0.017060779447318587,0.06824311778927454,8
13:00,96.25,0.01739877078814172,0.016939691121647248,0.0677587644865892,8
13:15,109.25,0.019748734634851772,0.016772640288100514,0.06709056115240221,8
13:30,97.875,0.01769251626898048,0.01720639107374215,0.06882556429496872,8
13:45,108.125,0.01954537237888648,0.017797265048962452,0.07118906019584997,8
14:00,99.25,0.0179410701373825,0.017459829119758765,0.06983931647903523,8
14:15,104.25,0.018844902386117135,0.018288287619910838,0.07315315047964352,8
14:30,106.625,0.019274222704266087,0.0183848514487915,0.07353940579516621,8
14:45,108.5,0.019613159797541576,0.01956415356076305,0.07825661424305236,8
15:00,114.5,0.02069775849602314,0.020030077211323164,0.08012030884529284,8
15:15,109.25,0.019748734634851772,0.020345389645686964,0.08138155858274801,8
15:30,111.5,0.020155459146782358,0.020752205938445685,0.08300882375378288,8
15:45,109.25,0.019748734634851772,0.020748009087638165,0.08299203635055286,8
16:00,125.375,0.02266359363702097,0.02127828250932651,0.08511313003730624,8
16:15,124.5,0.022505422993492407,0.02180524331858503,0.08722097327434016,8
16:30,128.25,0.023183297180043385,0.02229497862631141,0.08917991450524583,8
16:45,124.75,0.02255061460592914,0.022866766930540586,0.0914670677221625,8
17:00,132.875,0.024019342010122922,0.024443356317404272,0.0977734252696172,8
17:15,137.75,0.02490057845263919,0.025142740925502973,0.10057096370201198,8
17:30,148.5,0.026843817787418654,0.025347389406575212,0.101389557626301,8
17:45,131.75,0.02381597975415763,0.025346440855212347,0.10138576342084958,8
18:00,134.5,0.024313087490961678,0.024036307014009065,0.09614522805603638,8
18:15,128.125,0.02316070137382502,0.022849447262949386,0.09139778905179771,8
18:30,126.125,0.022799168474331163,0.021358940685830365,0.08543576274332165,8
18:45,116.625,0.021081887201735358,0.01949885176007485,0.07799540704029946,8
19:00,110.125,0.01990690527838033,0.01862407370724975,0.07449629482899915,8
19:15,112.625,0.02035882140274765,0.016985552314175863,0.06794220925670358,8
19:30,98.0,0.017715112075198842,0.015617755480783962,0.062471021923136055,8
19:45,84.5,0.01527476500361533,0.013820762971152601,0.05528305188461062,8
20:00,81.375,0.014709869848156183,0.012032465941910762,0.04812986376764324,8
20:15,69.5,0.012563268257411424,0.010439325796143024,0.041757303184572235,8
20:30,56.375,0.010190708604483008,0.009215616778062551,0.03686246711225029,8
20:45,49.0,0.008857556037599421,0.008333968934811437,0.033335875739245846,8
21:00,47.25,0.008541214750542299,0.0071834355197591005,0.02873374207903654,8
21:15,45.125,0.00815708604483008,0.006719166350790163,0.026876665403160752,8
21:30,48.125,0.00869938539407086,0.006514403077806613,0.02605761231122654,8
21:45,44.5,0.00804410701373825,0.0062680058880408,0.02507202355216334,8
22:00,40.375,0.007298445408532177,0.005774940590427288,0.023099762361709273,8
22:15,36.375,0.006575379609544469,0.005006969594128488,0.02002787837651406,8
22:30,35.875,0.006484996384671005,0.00429960538586935,0.017198421543477574,8
22:45,33.625,0.0060782718727404195,0.0036085843745615,0.014434337498246123,8
23:00,25.5,0.004609544468546637,0.003297629109098575,0.013190516436394475,8
23:15,26.5,0.004790310918293564,0.0028604281526696876,0.011441712610678875,8
23:30,20.0,0.0036153289949385392,0.0022998510376810374,0.00919940415072435,8
23:45,16.0,0.0028922631959508315,0.0021337676839396627,0.008535070735758838,8
