start time(ohne Tag),count,count_anteilig,gleitender_MW_15min,gleitender_Stundenwert_aus_MW
21:15,9,0.003119584055459272,0.0029462738301559792,0.011785095320623917
21:30,14,0.004852686308492201,0.0026863084922010396,0.010745233968804158
21:45,1,0.0003466204506065858,0.0026863084922010396,0.010745233968804158
22:00,7,0.0024263431542461003,0.002166377816291161,0.008665511265164644
22:15,3,0.0010398613518197574,0.001386481802426343,0.005545927209705372
22:30,5,0.0017331022530329288,0.0014731369150779894,0.005892547660311958
22:45,2,0.0006932409012131716,0.0009532062391681108,0.0038128249566724433
23:00,1,0.0003466204506065858,0.0008665511265164644,0.0034662045060658577
23:15,2,0.0006932409012131716,0.00043327556325823227,0.001733102253032929
23:30,0,0.0,0.00025996533795493934,0.0010398613518197574
23:45,0,0.0,0.00023108030040439053,0.0009243212016175621
